"gene_ensembl_ID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "gene" "DE"
"ENSMUSG00000022362" 12.3054110295443 4.12272570771485 2.77690193223198 1.48464937125134 0.137636729755374 0.216027163167969 "Gm29394" FALSE
"ENSMUSG00000027177" 96.4353198915964 -2.53660688423383 1.70892069381097 -1.48433270977431 0.137720676712381 0.216124605382106 "Hipk3" FALSE
"ENSMUSG00000029338" 8.74671257412482 -4.22351473690838 2.8461612357423 -1.48393375746573 0.137826495153945 0.216256334062976 "Antxr2" FALSE
"ENSMUSG00000052397" 215.042590527107 2.99659548057328 2.01978766980578 1.48361905826539 0.137910010441626 0.216353031775191 "Ezr" FALSE
"ENSMUSG00000027163" 247.434718495705 -2.77703254640424 1.87216496410219 -1.48332684333509 0.137987593745511 0.216440394188255 "Commd9" FALSE
"ENSMUSG00000026043" 7.00880755812335 -3.85616113637423 2.60132592237485 -1.48238292757018 0.138238434004029 0.216799447902559 "Col3a1" FALSE
"ENSMUSG00000002847" 7.6174240862079 -3.97928812762164 2.68600181894441 -1.48149122593874 0.138475721274776 0.217102697034284 "Pla1a" FALSE
"ENSMUSG00000035521" 410.252926785256 3.49652187380888 2.36008926430705 1.48152102833089 0.138467785610153 0.217102697034284 "Gnptg" FALSE
"ENSMUSG00000040034" 6.3515063551676 -4.16986123090711 2.81489350466499 -1.48135665665383 0.138511558221663 0.217124445452132 "Nup43" FALSE
"ENSMUSG00000027961" 28.8143821178954 -3.48255908430598 2.35149475575755 -1.48099802297201 0.138607100320935 0.217239763226961 "Lrrc39" FALSE
"ENSMUSG00000041774" 57.6950108490008 3.69177725357516 2.4940736603123 1.48021981560596 0.138814593883934 0.217530478843165 "Ydjc" FALSE
"ENSMUSG00000027207" 79.6556481736372 -3.0476798073658 2.05912137430899 -1.48008750013027 0.138849896965664 0.217551312649484 "Galk2" FALSE
"ENSMUSG00000044703" 28.9211226847278 -3.64604352192054 2.46386150952996 -1.47980862877967 0.138924325253394 0.21763343187477 "Phf11a" FALSE
"ENSMUSG00000006763" 58.8627082897218 3.38417843842486 2.28706147383276 1.47970593582406 0.138951740830607 0.217641888466258 "Saal1" FALSE
"ENSMUSG00000031262" 33.7482961739606 -4.13818731107342 2.79788315233839 -1.47904222076424 0.139129031000468 0.217885055678014 "Cenpi" FALSE
"ENSMUSG00000032869" 326.494360860752 2.99234811688454 2.02331472950872 1.4789335901346 0.139158064764923 0.217896003516754 "Psmf1" FALSE
"ENSMUSG00000020814" 9.27566300137256 -4.32753166108755 2.92655425139721 -1.47871226341404 0.139217233306524 0.217954125947892 "Mxra7" FALSE
"ENSMUSG00000019920" 610.770872721357 2.26247613577471 1.53038771061573 1.47836794563936 0.139309320255421 0.218063757834495 "Lims1" FALSE
"ENSMUSG00000001507" 6.02893702994758 -4.1540582109866 2.81065095021848 -1.47797015159911 0.139415767677257 0.218182071748685 "Itga3" FALSE
"ENSMUSG00000055319" 233.594618194527 2.67028890871114 1.80678787712478 1.47792053650509 0.139429048784668 0.218182071748685 "Sec23ip" FALSE
"ENSMUSG00000074892" 12.3291255646877 -4.33756941822945 2.93598200414594 -1.47738283548888 0.139573044577509 0.218372830903558 "B3galt5" FALSE
"ENSMUSG00000042453" 5.30991205037017 4.43820349593752 3.00483780374756 1.4770193221086 0.13967045792568 0.218490659375747 "Reln" FALSE
"ENSMUSG00000056130" 61.2520062140997 -3.45691555514075 2.34139845415452 -1.47643197978835 0.139827962918651 0.218702438837162 "Ticam2" FALSE
"ENSMUSG00000026069" 56.868742612497 -3.38849681806092 2.29545556089679 -1.47617617861315 0.139896602699801 0.218740575401382 "Il1rl1" FALSE
"ENSMUSG00000038141" 173.153943040221 2.80991716693095 1.90350007414711 1.47618442735809 0.13989438888858 0.218740575401382 "Tmem181a" FALSE
"ENSMUSG00000029804" 13.0176600208278 -4.23972331697314 2.87351009681191 -1.47545098995024 0.140091335361269 0.21901041436757 "Herc3" FALSE
"ENSMUSG00000044730" 19.6167336536066 -3.2958719160704 2.2345733801453 -1.47494458913499 0.140227441209863 0.219182535898499 "Airim" FALSE
"ENSMUSG00000034252" 295.134645628154 -2.64021917578921 1.79012912790052 -1.47487638441238 0.140245780430754 0.219182535898499 "Senp6" FALSE
"ENSMUSG00000028688" 13.9851606213152 -3.68132646650669 2.49638446576933 -1.47466326480773 0.140303096966504 0.219202799670285 "Toe1" FALSE
"ENSMUSG00000001029" 361.085116212854 -2.47613084558397 1.67907625915322 -1.47469826464744 0.14029368284876 0.219202799670285 "Icam2" FALSE
"ENSMUSG00000040430" 364.681972573975 2.6368244956359 1.78842994131208 1.47437952962328 0.140379432865825 0.219287404215974 "Pitpnc1" FALSE
"ENSMUSG00000027800" 1276.57547316631 -2.94349657947952 1.99899635891403 -1.47248721407306 0.140889357219424 0.220049185671355 "Tm4sf1" FALSE
"ENSMUSG00000029599" 161.764430654897 -2.70943222187942 1.84031695459481 -1.4722639027558 0.140949626986134 0.220108540720053 "Ddx54" FALSE
"ENSMUSG00000025436" 9.54850650827209 -4.09282700255177 2.78019368724975 -1.47213736270314 0.14098378783357 0.220127111472886 "Atp23" FALSE
"ENSMUSG00000038976" 293.181245844604 2.49095840276627 1.69296073483606 1.47136218313267 0.141193194825013 0.220419256292681 "Ppp1r9b" FALSE
"ENSMUSG00000017716" 7.12585278322829 -3.7299267857163 2.53667850717179 -1.47039791411127 0.141454015983839 0.220701446046562 "Birc5" FALSE
"ENSMUSG00000049643" 40.0824332447779 3.55975030685823 2.42113558169411 1.47028127370191 0.141485590652207 0.220701446046562 "2310022A10Rik" FALSE
"ENSMUSG00000028437" 329.367639402231 2.80326896836259 1.90651532056498 1.47036267588548 0.141463554433804 0.220701446046562 "Ubap1" FALSE
"ENSMUSG00000001151" 120.95145499978 -2.70683655313453 1.84101818959038 -1.47029321515655 0.141482357840401 0.220701446046562 "Pcnt" FALSE
"ENSMUSG00000030751" 1388.86707288957 2.68885101565071 1.82860467467627 1.47043866445695 0.14144298610336 0.220701446046562 "Psma1" FALSE
"ENSMUSG00000018459" 65.3024943044162 -3.37923182505906 2.29926561106122 -1.46970050297903 0.141642886452618 0.220911948971935 "Slc13a3" FALSE
"ENSMUSG00000020307" 42.7448745466417 2.27410296808738 1.54807035534371 1.46899200042008 0.141834958997542 0.221176616136726 "Cdc34" FALSE
"ENSMUSG00000110949" 104.263641105104 3.04525577055163 2.07328632389652 1.46880618246128 0.141885366693296 0.221220323306503 "Nudt8" FALSE
"ENSMUSG00000061613" 128.30572373546 -2.17436296795875 1.48132407013173 -1.46785096644341 0.142144709768965 0.221589726551997 "U2af1" FALSE
"ENSMUSG00000025507" 14.683402691987 -3.54471170877988 2.41577567324449 -1.46731823986752 0.142289504150695 0.221780471228259 "Pidd1" FALSE
"ENSMUSG00000030824" 834.421730824411 2.40402865312277 1.63870882645395 1.46702612100095 0.142368949737504 0.22186931549034 "Nucb1" FALSE
"ENSMUSG00000087260" 371.974685715572 -2.57201092731164 1.7536241727039 -1.46668309398694 0.142462283940787 0.221944787510588 "Lamtor5" FALSE
"ENSMUSG00000026956" 115.39013087536 -2.3101040867392 1.5750515369095 -1.46668476085042 0.142461830290431 0.221944787510588 "Uap1l1" FALSE
"ENSMUSG00000115423" 6.81431195058819 -4.55870222155043 3.10990087948331 -1.46586736947958 0.142684423057191 0.222255833898571 "Gm56450" FALSE
"ENSMUSG00000015337" 8.47798145894757 -4.35213449050049 2.97250305999386 -1.46413120614567 0.143158102263112 0.222958538029126 "Endog" FALSE
"ENSMUSG00000037315" 27.9338789857398 -3.82784163853428 2.6148619187891 -1.46387907178934 0.143226992552642 0.223030690198939 "Jade3" FALSE
"ENSMUSG00000040699" 890.854290607257 -2.59299639784874 1.77207157402036 -1.46325714822338 0.143397028532406 0.223260297218905 "Limd2" FALSE
"ENSMUSG00000025421" 72.7316242197835 -2.40333346534687 1.64262189355936 -1.46310814117979 0.143437790541572 0.223288592047786 "Hdhd2" FALSE
"ENSMUSG00000061080" 12.4412569666137 3.7768228213987 2.5822715673632 1.46259706730043 0.143577666210179 0.223464727489454 "Lsamp" FALSE
"ENSMUSG00000052142" 241.252750218955 -3.65097928936496 2.49634564266495 -1.46252955799318 0.143596150633588 0.223464727489454 "Rasal3" FALSE
"ENSMUSG00000034121" 16.216021094359 -3.39982218266062 2.32516962223681 -1.46218243613126 0.143691223349301 0.223577481946772 "Mks1" FALSE
"ENSMUSG00000024480" 391.387874865339 2.43984257723418 1.66873314756167 1.46209271434396 0.143715804972359 0.223580537008462 "Ap3s1" FALSE
"ENSMUSG00000022386" 23.2915513335271 -3.62037618477344 2.47653482137152 -1.46187170619651 0.143776369672973 0.223639561639235 "Trmu" FALSE
"ENSMUSG00000014245" 7.32398093227614 -3.56002738013878 2.43554785457028 -1.46169469569585 0.143824891446801 0.223679838255447 "Pigl" FALSE
"ENSMUSG00000085793" 25.5478523385737 -3.01755428966098 2.06639963015423 -1.46029560092195 0.144208850549911 0.224241700123622 "Lin52" FALSE
"ENSMUSG00000016940" 19.986119079683 -3.36415052191962 2.3039280236648 -1.46018039077816 0.144240503107184 0.224255642216816 "Kctd2" FALSE
"ENSMUSG00000044712" 18.4844820843019 -3.16790492190117 2.16982826152294 -1.45997956523882 0.14429569016389 0.224306164061968 "Slc38a6" FALSE
"ENSMUSG00000090264" 9.08838692614585 -3.37188526243824 2.31009151199847 -1.45963276559603 0.144391029153087 0.224419075971426 "Eif4ebp3" FALSE
"ENSMUSG00000019278" 14.6008966861753 -3.18950487471089 2.18614345371938 -1.45896412666078 0.144574981528943 0.224634343353285 "Dpep1" FALSE
"ENSMUSG00000021900" 200.948073786939 2.69960479021953 1.85026583448174 1.45903617734783 0.14455515069921 0.224634343353285 "Btd" FALSE
"ENSMUSG00000042688" 646.331917539642 1.96234078788063 1.34514185863182 1.45883556837386 0.144610370374096 0.224654017153535 "Mapk6" FALSE
"ENSMUSG00000064259" 1840.44369723657 2.64415976937297 1.81271416471459 1.45867441257033 0.144654741866858 0.224687637233485 "Vmn1r13" FALSE
"ENSMUSG00000030309" 16.2375311735728 -3.64836718654257 2.50191691140438 -1.45822875648363 0.14477749995958 0.224837076929975 "Caprin2" FALSE
"ENSMUSG00000036362" 2115.59743649144 -2.8212163455311 1.93477829367297 -1.45816001490037 0.144796442259608 0.224837076929975 "P2ry13" FALSE
"ENSMUSG00000038910" 73.6256210985664 -3.24008094268114 2.22230931641805 -1.4579792825166 0.144846253590849 0.224879097965376 "Plcl2" FALSE
"ENSMUSG00000007659" 1672.84520723262 1.89051838963786 1.29714549611653 1.45744513263763 0.144993546427678 0.225072425634046 "Bcl2l1" FALSE
"ENSMUSG00000027709" 24.0042676418713 -3.08153454335555 2.11506577390221 -1.45694501862713 0.145131557788735 0.225251287288687 "Mccc1" FALSE
"ENSMUSG00000021171" 123.328626061002 -2.63930346868094 1.8122150748697 -1.45639637661148 0.14528307664233 0.225451053784841 "Esyt2" FALSE
"ENSMUSG00000027937" 137.69431815569 -2.62335083081684 1.80189355405582 -1.45588557376879 0.14542425429976 0.225634712565237 "Jtb" FALSE
"ENSMUSG00000040147" 39.6046332394062 -2.97243755907775 2.04186623639359 -1.45574548719105 0.145462990317678 0.225659394113347 "Maob" FALSE
"ENSMUSG00000041762" 50.4253083204003 -3.34789386619022 2.30007858015852 -1.45555629928065 0.145515316122196 0.225705146691967 "Gpr155" FALSE
"ENSMUSG00000032425" 13.3310914528127 -3.23015025358017 2.21961364901281 -1.45527590128886 0.145592895421629 0.225790048830061 "Zfp949" FALSE
"ENSMUSG00000037815" 1410.66122477116 1.66317523440377 1.14374647814413 1.45414675908115 0.14590562213683 0.226239541148638 "Ctnna1" FALSE
"ENSMUSG00000043262" 10.0025928859219 -3.55513964121136 2.44497175547643 -1.45406164028206 0.145929217425348 0.226240638997737 "Uevld" FALSE
"ENSMUSG00000027198" 312.62632796563 2.52214265094475 1.73569616469096 1.45310147147431 0.146195582580391 0.226618054540875 "Ext2" FALSE
"ENSMUSG00000022033" 18.3456934335562 -3.96838553396219 2.73114991916701 -1.45300904432684 0.146221242868722 0.226622293157309 "Pbk" FALSE
"ENSMUSG00000025227" 56.5660582816336 -3.12578128928614 2.15217499185264 -1.45238249729656 0.146395280231374 0.226856457922423 "Mfsd13a" FALSE
"ENSMUSG00000026649" 88.8325007964374 3.1741246222161 2.18768378887573 1.45090649679647 0.1468058985915 0.227457101501093 "Cfap126" FALSE
"ENSMUSG00000024740" 299.13867157539 -2.27021253094995 1.56482954916032 -1.45077304564458 0.146843067630682 0.227479035187164 "Ddb1" FALSE
"ENSMUSG00000040407" 276.069827887193 -2.71735124738537 1.87321232332218 -1.45063707597551 0.14688094553342 0.227502059949523 "Akap9" FALSE
"ENSMUSG00000046574" 22.9307048058662 -3.07233044389812 2.11859151516943 -1.45017594090214 0.147009462398071 0.227665445057957 "Prr12" FALSE
"ENSMUSG00000004356" 85.1785136227622 -2.92789651074456 2.02028188044231 -1.44925148272059 0.147267364891153 0.228029119979488 "Utp20" FALSE
"ENSMUSG00000038240" 12.9808734551124 -3.26324648667414 2.25357344804027 -1.44803200868021 0.147608098917674 0.228520917431669 "Pdss2" FALSE
"ENSMUSG00000014503" 6.33029332231111 -4.15382878934475 2.87172059707091 -1.44645993540651 0.148048241573405 0.229130557061704 "Pkd2l2" FALSE
"ENSMUSG00000039410" 12.5209171478736 -3.50295378322208 2.42169392077186 -1.44648906832355 0.148040075949713 0.229130557061704 "Prdm16" FALSE
"ENSMUSG00000058655" 357.499861693367 1.9364463717821 1.33997874829318 1.44513215172157 0.148420769518943 0.229671150077449 "Eif4b" FALSE
"ENSMUSG00000007872" 3236.85489581902 1.92190389752641 1.33010892951653 1.44492218259522 0.14847974474126 0.229726448077533 "Id3" FALSE
"ENSMUSG00000052713" 90.0171851662818 2.56940285939051 1.77873588907969 1.4445106073167 0.148595398150172 0.229869406997566 "Zfp608" FALSE
"ENSMUSG00000039246" 8.28456433374803 -4.06198150419802 2.81223891208294 -1.44439417531188 0.148628128237137 0.229884063155078 "Lyplal1" FALSE
"ENSMUSG00000048058" 34.3692613677111 -3.38250907690688 2.343189753657 -1.44354893649898 0.148865897556854 0.230179789981152 "Ldlrad3" FALSE
"ENSMUSG00000039958" 8.62827151475723 -3.26032148495987 2.25849645299137 -1.44358052041286 0.148857007646007 0.230179789981152 "Etfbkmt" FALSE
"ENSMUSG00000002083" 18.6505027861203 -2.991591657696 2.07283426326278 -1.44323726730908 0.148953644687707 0.230279446002187 "Bbc3" FALSE
"ENSMUSG00000042520" 827.741183031035 2.40812726963285 1.66871419854697 1.44310348154868 0.148991322749164 0.230301677150194 "Ubap2l" FALSE
"ENSMUSG00000049728" 15.7793394968861 -3.47273211550674 2.40661199226407 -1.44299626473634 0.149021523453531 0.230312345112282 "Zfp668" FALSE
"ENSMUSG00000028634" 126.995654503748 -2.39019865804131 1.65652629155123 -1.44289811168831 0.1490491751845 0.230319070923681 "Hivep3" FALSE
"ENSMUSG00000040724" 19.7578161420735 -3.71476951153517 2.57556649628061 -1.44231163004321 0.149214480742517 0.230538471731756 "Kcna2" FALSE
"ENSMUSG00000011096" 21.6240699426998 -3.10096600032867 2.15019960001748 -1.44217587999898 0.149252763148175 0.230561582078404 "Akt1s1" FALSE
"ENSMUSG00000061689" 293.749734594366 1.77681925505495 1.23226944794956 1.44190806484044 0.1493283107663 0.230642242488262 "Dlgap4" FALSE
"ENSMUSG00000058440" 288.547359740211 2.84237040213224 1.97140970432765 1.44179588641197 0.149359963698953 0.23065509157384 "Nrf1" FALSE
"ENSMUSG00000095648" 5.65199403343105 -4.24681648798648 2.9457946290654 -1.44165395852251 0.149400018253162 0.230680909158467 NA FALSE
"ENSMUSG00000006464" 6.26621671677513 -3.97391275273233 2.75691967211721 -1.44143218713388 0.149462622461674 0.230741531006348 "Bbs1" FALSE
"ENSMUSG00000007610" 28.0698376608285 3.70114013899707 2.56947424470355 1.44042702378754 0.149746622669425 0.231143873374026 "Gtpbp3" FALSE
"ENSMUSG00000031701" 266.742817432524 -2.23729943492584 1.55377025889923 -1.43991650124057 0.149891023952115 0.231330643523287 "Dnaja2" FALSE
"ENSMUSG00000000740" 3460.02588902692 1.81525187866879 1.26083638205449 1.43972041456394 0.149946515284894 0.231380159786322 "Rpl13" FALSE
"ENSMUSG00000026199" 40.5496257938342 -2.81764890880489 1.95720960230154 -1.43962552886085 0.149973372984858 0.231385483370582 "Ankzf1" FALSE
"ENSMUSG00000032519" 47.0396996034853 -3.44257497313493 2.39194749931343 -1.43923517306424 0.150083903032546 0.231519878507602 "Slc25a38" FALSE
"ENSMUSG00000076514" 5.98818396283397 -4.07749102350034 2.83327148548628 -1.43914589349722 0.150109191452992 0.231522758232614 "Igkv17-121" FALSE
"ENSMUSG00000027405" 322.116580060254 -2.09765868951849 1.45765796427356 -1.43906097378879 0.150133247959592 0.231523737298061 "Nop56" FALSE
"ENSMUSG00000046329" 63.8364503685981 -3.38411259882536 2.35251389163695 -1.43850908207415 0.150289662429205 0.231728796305209 "Slc25a23" FALSE
"ENSMUSG00000002996" 326.565861137372 -2.42325003193816 1.68479590266287 -1.43830479888284 0.150347590878137 0.231781961296067 "Hbp1" FALSE
"ENSMUSG00000009291" 3174.10215340296 2.13662337175888 1.48581448270806 1.43801490470375 0.150429825197723 0.231872574782394 "Pttg1ip" FALSE
"ENSMUSG00000051278" 51.7711058240336 -3.36110234947148 2.3387805653818 -1.43711744454435 0.150684625257596 0.232156720802889 "Zgrf1" FALSE
"ENSMUSG00000026307" 43.6884751601958 2.84177910528663 1.97721162551746 1.43726603091507 0.150642417036572 0.232156720802889 "Scly" FALSE
"ENSMUSG00000103034" 1288.48743956121 2.44446219623785 1.70093345159555 1.43712982653426 0.150681107620565 0.232156720802889 "Gm8797" FALSE
"ENSMUSG00000045994" 7.43767041189261 -4.21031132112196 2.93020595645676 -1.43686532062515 0.150756265520205 0.232230899901391 "B3gat1" FALSE
"ENSMUSG00000029477" 19.7135882138348 -3.41767512839553 2.37935528735418 -1.43638705264397 0.150892235274064 0.232388290348666 "Morn3" FALSE
"ENSMUSG00000028771" 221.889560839963 2.89444505665072 2.01515234326476 1.43634056567724 0.150905456322517 0.232388290348666 "Ptpn12" FALSE
"ENSMUSG00000038147" 888.733806625835 2.17336347591208 1.51345406955476 1.43602869729074 0.15099417556143 0.232488695549024 "Cd84" FALSE
"ENSMUSG00000090100" 14.4334290770239 -3.50098719591096 2.43866981722986 -1.43561345253693 0.151112364638485 0.232634437696843 "Ttbk2" FALSE
"ENSMUSG00000038366" 833.862175004692 2.80785043121051 1.95599881134342 1.43550722777895 0.15114261018982 0.232644768253873 "Lasp1" FALSE
"ENSMUSG00000005732" 582.789350911374 -2.11826053702469 1.47571984697201 -1.43540831369253 0.151170778308678 0.232651898424612 "Ranbp1" FALSE
"ENSMUSG00000069300" 55.9639145989829 -3.47673421992605 2.42330662102327 -1.43470668951416 0.151370697162803 0.232923309690895 NA FALSE
"ENSMUSG00000074925" 132.383576334282 -2.61102448450457 1.82047727242177 -1.43425272265615 0.151500156500635 0.233086232997474 "Ptar1" FALSE
"ENSMUSG00000038014" 301.334105124092 2.6892687547078 1.87539567999551 1.43397405859133 0.151579665882836 0.233135988369665 "Fam120a" FALSE
"ENSMUSG00000094724" 2106.31531826415 1.58237072601205 1.1034541600096 1.43401582354657 0.151567747338933 0.233135988369665 "Rnaset2b" FALSE
"ENSMUSG00000024026" 362.76491047846 -2.52316808303083 1.75993491833522 -1.43367124360347 0.151666102117612 0.233232641479869 "Glo1" FALSE
"ENSMUSG00000069631" 97.9916378761821 -2.8669593573635 2.00105630306405 -1.43272298384286 0.151937018488096 0.233612914567558 "Strada" FALSE
"ENSMUSG00000070348" 1360.87884355909 2.00786194582531 1.40173457095296 1.4324123749479 0.152025839045177 0.233713128920929 "Ccnd1" FALSE
"ENSMUSG00000024168" 561.899312780518 -2.28229150195311 1.5935717974399 -1.43218617800569 0.152090546349242 0.233776247964897 "Tmem204" FALSE
"ENSMUSG00000022436" 77.4742616746181 -3.13270590239531 2.18815603867085 -1.43166476568929 0.152239784671115 0.233969258624684 "Sh3bp1" FALSE
"ENSMUSG00000068114" 14.7657968178896 -3.1228474511083 2.18185211638023 -1.43128282052828 0.152349175503155 0.234100979301832 "Ccdc134" FALSE
"ENSMUSG00000030339" 284.52019925645 2.41840175586735 1.69049551569714 1.43058750136349 0.152548471655486 0.234348728159528 "Ltbr" FALSE
"ENSMUSG00000084786" 324.14783252562 -2.03665455890416 1.42368151125241 -1.43055489785248 0.152557821518115 0.234348728159528 "Ubl5" FALSE
"ENSMUSG00000036743" 7.13293221298233 -4.64761376652699 3.24940447889535 -1.43029708880901 0.152631769992481 0.234425892848924 "Psma8" FALSE
"ENSMUSG00000035215" 176.869604121774 -2.5552706612856 1.7867294819597 -1.43013852241524 0.152677265817159 0.234459340158866 "Lsm7" FALSE
"ENSMUSG00000034647" 379.15858477947 2.42984021314606 1.69949041157473 1.42974635019835 0.152789832078798 0.234595758014743 "Ankrd12" FALSE
"ENSMUSG00000043311" 13.0274482323749 -3.40636864981491 2.38362808142761 -1.42906885363373 0.15298444452064 0.234858088847107 "D17H6S53E" FALSE
"ENSMUSG00000062743" 10.1729801534381 -4.19040357345467 2.93250813822871 -1.42894865962273 0.153018990211833 0.234874645690057 "Zfp677" FALSE
"ENSMUSG00000028964" 466.217945438231 -2.46937725176936 1.72856434228618 -1.42857120869646 0.153127514254781 0.235004731937357 "Park7" FALSE
"ENSMUSG00000069793" 32.82077858246 -2.64038201291964 1.84920747364251 -1.42784519885089 0.153336419945522 0.23528880955627 "Slfn9" FALSE
"ENSMUSG00000047603" 14.6709109399453 -3.60078328788163 2.52223201130425 -1.4276177892214 0.153401900483377 0.235352752798103 "Zfp235" FALSE
"ENSMUSG00000023990" 189.917018049958 -3.13988124254909 2.20062111194162 -1.42681592279134 0.153632960328333 0.235670672384478 "Tfeb" FALSE
"ENSMUSG00000037234" 356.769103557717 -2.50668424073864 1.75767996866696 -1.42613233661628 0.153830146274643 0.235934202392407 "Hook3" FALSE
"ENSMUSG00000022185" 382.595877455637 -1.86851765789478 1.31027047744053 -1.42605491771801 0.153852490502929 0.235934202392407 "Acin1" FALSE
"ENSMUSG00000026113" 251.203243083557 2.88792252461472 2.02574460768776 1.42561037243044 0.153980840543578 0.236094401857184 "Inpp4a" FALSE
"ENSMUSG00000059005" 305.732100957931 2.15763113325669 1.51383785313544 1.42527228314963 0.154078508855694 0.236207515514661 "Hnrnpa3" FALSE
"ENSMUSG00000026317" 153.315558395438 -2.63776647746789 1.85216255632656 -1.42415495252179 0.154401621822996 0.236638574014456 "Cln8" FALSE
"ENSMUSG00000016833" 238.737939501555 2.20167341082739 1.54597304564678 1.42413440973435 0.154407567262847 0.236638574014456 "Mrps18c" FALSE
"ENSMUSG00000000823" 16.112095636655 -2.93781873142415 2.06571359433815 -1.42218105136953 0.154973698124569 0.237469385515636 "Zfp512b" FALSE
"ENSMUSG00000003559" 117.95651289164 2.67214831602176 1.87925316363296 1.42192034992027 0.15504937483316 0.237548522973619 "As3mt" FALSE
"ENSMUSG00000001056" 179.750328984671 -2.66431040622257 1.8742693780455 -1.42151946642853 0.155165798489332 0.237690053938795 "Nhp2" FALSE
"ENSMUSG00000002104" 33.1591009196804 -3.29489244177623 2.31834517379676 -1.42122600163986 0.155251067926153 0.23778382498451 "Rapsn" FALSE
"ENSMUSG00000029101" 194.662619420602 -2.51986656156078 1.77314043401589 -1.42113197196326 0.155278396812001 0.237788838495217 "Rgs12" FALSE
"ENSMUSG00000041117" 6.83378521477634 -3.72539487733859 2.62266419619793 -1.42046201825582 0.155473218599878 0.238050304501207 "Ccdc8" FALSE
"ENSMUSG00000021639" 362.669018967713 -2.5334552047657 1.78388690773095 -1.42018823827133 0.155552886896525 0.238135401420497 "Gtf2h2" FALSE
"ENSMUSG00000029621" 592.089068439882 2.48491190180202 1.75083990869185 1.41926848335245 0.155820756850383 0.238508544668015 "Arpc1a" FALSE
"ENSMUSG00000003452" 11.7436959193604 -3.23246804617165 2.27950325536609 -1.41805809601817 0.156173804009329 0.239011929498718 "Bicd1" FALSE
"ENSMUSG00000036959" 25.2550046282698 -3.10834356597509 2.19254904452925 -1.41768485121502 0.156282794802075 0.239141706906891 "Bcorl1" FALSE
"ENSMUSG00000045216" 58.7321379075569 -3.00046571210529 2.1170367016287 -1.41729508505778 0.156396671550726 0.239278919405499 "Hs6st1" FALSE
"ENSMUSG00000020932" 33.4320604237414 -6.01346187625991 4.24850940449099 -1.41542863713641 0.156942858179788 0.240040252685627 "Gfap" FALSE
"ENSMUSG00000057522" 380.728134978349 -1.97583010683619 1.39586817168098 -1.41548474771568 0.15692641724585 0.240040252685627 "Spop" FALSE
"ENSMUSG00000045257" 6.05101993671561 -3.7807435135232 2.6713401858347 -1.41529840848101 0.156981021448096 0.240061478498519 "Morn2" FALSE
"ENSMUSG00000027199" 1781.46459040324 2.31101645473695 1.63357637712317 1.41469752323843 0.157157200886651 0.240293724789567 "Gatm" FALSE
"ENSMUSG00000029432" 56.3135624400075 -2.58401725697679 1.82684427178576 -1.41447045973485 0.157223814865278 0.240358399310745 "Nipsnap2" FALSE
"ENSMUSG00000020857" 1033.86269310395 2.57255421025245 1.81946995288344 1.41390310193117 0.157390355059495 0.240575793994604 "Nme2" FALSE
"ENSMUSG00000056211" 303.734400763744 2.38634313085012 1.68816981509047 1.41356817869785 0.157488729967633 0.240688944918066 "R3hdm1" FALSE
"ENSMUSG00000017764" 19.1039009241804 -3.73943290139929 2.64554357775629 -1.41348376675418 0.157513531109972 0.24068963595951 "Zswim1" FALSE
"ENSMUSG00000054021" 14.8753009373358 -3.38553005761746 2.3954612424649 -1.4133103043378 0.157564505533844 0.240693922581622 "Sirt5" FALSE
"ENSMUSG00000068747" 173.371666600324 -2.8973699258355 2.05006190898324 -1.4133085021186 0.157565035207453 0.240693922581622 "Sort1" FALSE
"ENSMUSG00000037712" 404.349374070431 -2.24636740199083 1.58997316566649 -1.41283353109245 0.157704676594097 0.240870013617529 "Fermt2" FALSE
"ENSMUSG00000055493" 7.72304840515868 -4.00730648487977 2.83711483966787 -1.41245832873966 0.157815052280688 0.240964132189465 "Epm2a" FALSE
"ENSMUSG00000037134" 37.3199970495471 -3.11817154502465 2.20757314721799 -1.41248843733863 0.157806192881686 0.240964132189465 "Prmt9" FALSE
"ENSMUSG00000032758" 10.8247867364322 3.25531657643725 2.30490207987719 1.41234484746992 0.157848447318612 0.240977899883317 "Kap" FALSE
"ENSMUSG00000015852" 2656.6142683626 -3.51563831379335 2.49009559700027 -1.41184873304804 0.157994505723385 0.241163633272956 "Fcrl2" FALSE
"ENSMUSG00000002846" 17.5479280205733 -3.04612240425712 2.15893481379115 -1.41093764610152 0.158263000550347 0.241536168046964 "Timmdc1" FALSE
"ENSMUSG00000063953" 12.6873868961011 -3.87399636663489 2.74797115086623 -1.40976602516868 0.158608781691696 0.242026521615068 "Amd2" FALSE
"ENSMUSG00000022571" 96.198277181766 3.04824448915785 2.16242689151816 1.40964048362245 0.15864586673581 0.24204574667132 "Pycr3" FALSE
"ENSMUSG00000028826" 28.4260296122154 -2.52794199326203 1.7934723057288 -1.40952385224302 0.158680325592817 0.242060959642747 "Maco1" FALSE
"ENSMUSG00000057156" 35.2358939153557 -3.35726256927341 2.38333328082775 -1.4086416684902 0.158941151180463 0.242406948351069 "Homez" FALSE
"ENSMUSG00000031709" 61.4509114426369 -3.31154614938954 2.35096380302036 -1.40859087032097 0.15895617999106 0.242406948351069 "Tbc1d9" FALSE
